296.040	2359.410
297.000	2426.060
298.000	2586.020
299.000	2852.620
300.000	3065.900
301.000	3305.840
302.000	3559.110
303.000	3772.390
304.000	3999.000
305.000	4212.280
306.000	4425.560
307.000	4772.140
308.000	5052.070
309.000	5278.680
310.000	5571.940
311.000	5931.850
312.000	6371.740
313.000	6625.010
