lnV;t
2.65634980631668;84.061
2.65553510799091;85.061
2.65479006146133;86.061
2.65396001660532;87.062
2.65330534288046;88.062
2.65238244039251;89.062
2.65157155616702;90.061
2.65071765445497;91.062
2.64990541860766;92.061
2.64929050589529;93.061
2.64845588167527;94.061
2.64771970269391;95.061
2.64676327667848;96.062
2.64594782127238;97.061
2.64518139632322;98.062
2.64430780741551;99.061
2.64360412013636;100.061
2.64276473440358;101.062
2.6420385955083;102.062
2.64136181510482;103.061
2.64053480903337;104.061
2.63974994684342;105.061
2.63900732836522;106.061
2.63826415799494;107.061
2.6375275887295;108.061
2.63676899909725;109.061
2.63591668867576;110.062
2.63520706972567;111.061
2.63445389289796;112.061
2.63367142305311;113.062
2.63282365485974;114.061
2.63190322852234;115.061
2.63136352232529;116.061
2.6303841114778;117.061
2.62971381461211;118.061
2.62905749753693;119.062
2.62839353001807;120.062
2.62744733657011;121.061
2.62669552205938;122.061
2.62584181670949;123.061
2.62503084538212;124.062
2.62438594352614;125.062
2.62368259898523;126.061
2.62292068865787;127.062
2.62209281392467;128.061
2.62135150249633;129.061
2.62057326120953;130.062
2.61983810353606;131.062
2.61920441534042;132.061
2.61839533316716;133.062
2.61764397722619;134.061
2.6167752023266;135.062
2.61605186441955;136.061
2.61526217133513;137.062
2.61467681117558;138.061
2.61373219559681;139.062
2.61307996351098;140.061
2.61230992882137;141.062
2.61151727404706;142.061
2.61079746909781;143.062
2.60995213876222;144.061
2.60926800080451;145.062
2.60848765947602;146.061
2.6076624857375;147.061
2.60691777151481;148.061
2.60617988390588;149.061
2.60534541512972;150.062
2.60460636595671;151.061
2.60377798192377;152.062
2.60303036814618;153.061
2.60223032069329;154.062
2.60148896486787;155.061
2.60068768277371;156.062
2.60001202964761;157.062
2.59927645960341;158.061
2.5984882792924;159.061
2.59787812844716;160.062
2.59711119157761;161.062
2.59629893767755;162.061
2.59558301126806;163.061
2.5950531941172;164.061
2.59444841183905;165.062
2.59355176523704;166.061
2.59278150185116;167.061
2.59215288635604;168.062
2.59118674250521;169.062
2.59033216333342;170.061
2.58979205259759;171.062
2.5890038678213;172.061
2.58824512249419;173.062
2.58768884443103;174.061
2.58698929910694;175.061
2.58628173415458;176.061
2.58549077664049;177.061
2.58475952620741;178.062
2.58395981587116;179.061
2.58321989164188;180.061
2.58242650766667;181.062
2.58176109115188;182.062
2.58094383798494;183.061
2.58018652610288;184.061
2.57936798457683;185.061
2.57864741689003;186.061
2.57788836324163;187.062
2.57718192589717;188.061
2.57639894467532;189.061
2.57564579224048;190.061
2.57492253649237;191.061
2.57416827085608;192.061
2.57342869070563;193.061
2.57265039741766;194.061
2.57189441538777;195.062
2.57107670073989;196.062
2.57038073463823;197.062
2.56956943766671;198.062
2.56877280798077;199.062
2.56812891269881;200.061
2.56737717715158;201.062
2.56662487607286;202.061
2.56598728017182;203.061
2.56510319178228;204.062
2.56444153623447;205.062
2.56368702259048;206.061
2.56297047769294;207.062
2.5622919836153;208.062
2.56153584574615;209.061
2.56076368667391;210.062
2.56005277335221;211.061
2.55938003136204;212.061
2.55863716976323;213.062
2.55797122064501;214.061
2.55713428378488;215.061
2.5565061211399;216.062
2.55578441042144;217.061
2.5551165581628;218.062
2.55427722771267;219.061
2.55358502738249;220.062
2.55286120463297;221.061
2.55213685758456;222.061
2.55131061739787;223.062
2.55078021685504;224.061
2.55007778328417;225.062
2.54932016311242;226.061
2.54870270786808;227.061
2.54786579937467;228.062
2.54720829598519;229.061
2.54640148109759;230.061
2.54573517238389;231.062
2.54501349052012;232.061
2.54433840355741;233.061
2.54367857603123;234.062
2.54297899771478;235.061
2.54230253542929;236.062
2.54156262261078;237.061
2.5408379221088;238.061
2.54011269603509;239.062
2.53949741819408;240.061
2.53869225246011;241.061
2.53794966252521;242.062
2.53725397182652;243.061
2.53649448412773;244.062
2.53578986010257;245.061
2.5350451109456;246.061
2.53429980672392;247.061
2.53360157132676;248.061
2.53280752977255;249.062
2.5321003021151;250.061
2.53136870919801;251.062
2.53072414598662;252.061
2.52997561315558;253.061
2.52921854750574;254.061
2.52857259643999;255.061
2.52779850067681;256.062
2.52709570944875;257.061
2.52635244970121;258.062
2.52568064315622;259.061
2.52492031770031;260.061
2.5241834511119;261.062
2.52345405940024;262.061
2.52283646598966;263.061
2.5220097377395;264.062
2.52135911179031;265.061
2.52054724400782;266.062
2.51984738354912;267.062
2.51911482111774;268.061
2.51843813299679;269.062
2.51772873015523;270.062
2.51694619122029;271.062
2.51628418548026;272.061
2.51557325243151;273.061
2.51482946343925;274.062
2.51417414746857;275.062
2.51352650002519;276.061
2.5127649779164;277.062
2.51205153764486;278.061
2.51135381980285;279.061
2.5106312500211;280.062
2.50989190248191;281.062
2.50921707553314;282.062
2.50850923762287;283.061
2.5077927535747;284.061
2.50714910873036;285.062
2.50628483263005;286.061
2.50572183616859;287.061
2.50506868961194;288.062
2.50429252358784;289.061
2.5035893691756;290.061
2.50296756510566;291.062
2.50217338468672;292.062
2.50147693450596;293.061
2.50075539234234;294.062
2.50012361559286;295.062
2.4993518142195;296.061
2.49864517589851;297.062
2.49798738932653;298.061
2.49729624743392;299.061
2.49659639108174;300.062
2.49592901306974;301.061
2.49523644658865;302.062
2.49450213221136;303.062
2.49385813212305;304.061
2.4931145393793;305.061
2.49242002026451;306.061
2.49172501845767;307.061
2.49105438037423;308.061
2.49030041060502;309.062
2.48960393358962;310.061
2.48900656696299;311.061
2.48819291077915;312.061
2.48750327563527;313.062
2.48679652950646;314.062
2.48608928353429;315.061
2.48544816980623;316.061
2.48470662978533;317.061
2.48403126675205;318.062
2.48344725205165;319.061
2.48262905804394;320.061
2.48195228996156;321.061
2.4812666998674;322.061
2.4806057474863;323.062
2.47985223104073;324.062
2.47920710486268;325.062
2.47856994857016;326.062
2.47784846597609;327.062
2.47718524968871;328.062
2.4766728448609;329.061
2.47568930023839;330.061
2.47504989788952;331.061
2.4743932437711;332.061
2.47377829200016;333.061
2.4729943121243;334.061
2.47237849921073;335.061
2.47166942300598;336.062
2.470993644568;337.061
2.47022439100186;338.062
2.46964917760721;339.062
2.46888735664907;340.061
2.46821816850177;341.062
2.46754853224179;342.062
2.46692087102252;343.062
2.46618244078972;344.062
2.46554542505937;345.061
2.46476346450853;346.062
2.46409151007408;347.061
2.46342761811088;348.061
2.4627292048433;349.062
2.46201325097469;350.062
2.46138210474104;351.061
2.46062249543387;352.061
2.45998192692879;353.062
2.45927255247327;354.062
2.4585626744484;355.062
2.45789510054115;356.061
2.4571328368381;357.061
2.4565071752663;358.061
2.45547783909719;359.061
2.45508297913858;360.061
2.4545505297731;361.061
2.45322676630993;362.062
2.45308052912155;363.062
2.45273635723871;364.062
2.45203904616238;365.062
2.45084129159332;366.061
2.4504790977294;367.061
2.44961620300941;368.061
2.44902900900265;369.061
2.4482858871656;370.062
2.44763736469319;371.062
2.44695379922383;372.062
2.44629575066034;373.061
2.44561126718036;374.061
2.44490896820624;375.061
2.44424089306199;376.062
2.44353763067707;377.062
2.44278172348733;378.061
2.442181804328;379.062
2.44152930981843;380.062
2.44094605445358;381.062
2.44030146635788;382.061
2.43967390050824;383.062
2.43910700954108;384.061
2.43840885612842;385.061
2.43767527008256;386.062
2.43682748280016;387.062
2.43626772418144;388.061
2.43568139097862;389.061
2.43500712050057;390.062
2.43429733196146;391.062
2.43379754896209;392.061
2.43300790899687;393.062
2.43241087832863;394.061
2.43167287739899;395.061
2.43101348744267;396.062
2.43034486179532;397.061
2.42973743265438;398.061
2.42908557660339;399.062
2.42837157104612;400.062
2.42774529476726;401.062
2.42703916108447;402.061
2.42636787191913;403.061
2.42570497343764;404.062
2.42513010575192;405.061
2.42445753340292;406.062
2.4236959187431;407.061
2.42302238078239;408.062
2.42225079975693;409.061
2.42160292153537;410.061
2.42089243562195;411.062
2.42016366330437;412.061
2.41949663790155;413.061
2.41887367918356;414.062
2.41818797606613;415.061
2.417475058868;416.061
2.41688651932077;417.062
2.41613696767816;418.061
2.41551191184926;419.062
2.41487752729267;420.061
2.41417118944606;421.062
2.41341959899167;422.061
2.41277492869133;423.062
2.41184300393057;424.061
2.4112601096197;425.061
2.41055121111953;426.061
2.40977892709616;427.061
2.40910493637172;428.061
2.40854742752256;429.062
2.40780059813836;430.061
2.40710725733359;431.061
2.40652159522585;432.062
2.40585442364786;433.061
2.40517778175054;434.062
2.40446455681522;435.061
2.40385927093468;436.062
2.40313606129893;437.061
2.40243042796376;438.062
2.40184201959139;439.061
2.4011898397478;440.062
2.40060070073474;441.061
2.39992956585679;442.061
2.39926705874238;443.062
2.39864044963059;444.061
2.39801344763363;445.061
2.39726780325325;446.062
2.39660352976655;447.062
2.39595703198629;448.061
2.39531923037563;449.062
2.39469014184942;450.062
2.39401502709989;451.061
2.39333032380072;452.062
2.39267256727481;453.061
2.39196865412873;454.062
2.39131000105042;455.061
2.39056849741191;456.062
2.38994557570585;457.061
2.3892030592745;458.062
2.38855175779522;459.061
2.38786330224914;460.061
2.38714680533708;461.062
2.3865401374875;462.061
2.3858226915641;463.062
2.38510473054247;464.061
2.38438625368245;465.062
2.38374102695505;466.062
2.38317841828065;467.061
2.38246778786622;468.061
2.38174741324027;469.061
2.38112821531283;470.061
2.38042537711238;471.062
2.37977758882395;472.061
2.37912938063383;473.062
2.37842513567575;474.061
2.37772039440717;475.061
2.37708013308445;476.062
2.37644874959087;477.061
2.37579837932145;478.062
2.37522198363776;479.062
2.37452428647513;480.061
2.37386335099468;481.061
2.37315538636334;482.061
2.37254949239488;483.062
2.37182193471784;484.061
2.37119655842162;485.062
2.37049604608497;486.061
2.36985114104591;487.061
2.36921517529181;488.062
2.36854135865674;489.061
2.36789519138931;490.062
2.36726735380058;491.062
2.3666109827586;492.061
2.36586970331393;493.062
2.36527816233247;494.062
2.3645358938697;495.061
2.36392475322722;496.062
2.36324736116067;497.061
2.36265426645996;498.061
2.36187235034892;499.061
2.36116527342249;500.061
2.36063699644213;501.061
2.35991015961332;502.06
2.35924894011159;503.06
2.35856837218922;504.061
2.35784949209772;505.06
2.35718690818563;506.06
2.35650493498348;507.061
2.35586042185291;508.06
2.35517754311322;509.06
2.35449419773148;510.061
2.35385788717147;511.06
2.35320215879057;512.06
2.35249843568607;513.061
2.3519179670127;514.06
2.35130858827449;515.06
2.35054634227987;516.06
2.34994566435388;517.06
2.34927782098603;518.061
2.34862863149537;519.061
2.3479503512441;520.06
2.34732898680344;521.06
2.34669766761237;522.061
2.34600850090247;523.061
2.34537634724893;524.06
2.34467668123901;525.061
2.34402449687791;526.06
2.34341988743238;527.06
2.34263238751173;528.06
2.34193079833548;529.06
2.34134416114413;530.06
2.34070905108516;531.061
2.34000611074355;532.06
2.33937015003605;533.06
2.3386759131384;534.061
2.338000498215;535.06
2.33733428532086;536.06
2.33672561611378;537.06
2.33598118361247;538.061
2.33529426740375;539.061
2.33467467070264;540.06
2.33400623766879;541.06
2.33332766032856;542.06
2.33273595294454;543.06
2.33205651277708;544.061
2.3314446216746;545.06
2.33067680016023;546.06
2.33008352169586;547.061
2.3294606869994;548.06
2.3288277231984;549.06
2.32815536910558;550.06
2.32753133195512;551.061
2.32686786551389;552.06
2.32619419196622;553.06
2.3255493836278;554.06
2.32497261187168;555.061
2.32428787463728;556.06
2.32363204383769;557.06
2.32298558075172;558.061
2.32235830809299;559.06
2.32175026225506;560.06
2.32101422846241;561.06
2.32035624647916;562.061
2.31969783127056;563.06
2.31907832872111;564.06
2.31853717920797;565.06
2.31787756481234;566.061
2.31717809529695;567.061
2.31656689051446;568.06
2.31597504611281;569.06
2.31535323227172;570.061
2.31468163394128;571.061
2.31408867237746;572.06
2.31343600829828;573.06
2.31282251134653;574.061
2.3122086377852;575.06
2.3114952791238;576.06
2.31085083741108;577.06
2.31024567566066;578.061
2.30965007711616;579.061
2.30904418805478;580.061
2.3084279899773;581.061
2.30778156790086;582.06
2.30684600241271;583.06
2.30641773901422;584.06
2.30590956082207;585.06
2.30524156145526;586.06
2.30470284896505;587.061
2.30404402823029;588.061
2.30332481932905;589.06
2.30266508979422;590.06
2.30208496795236;591.061
2.30137436035299;592.062
2.30078347104742;593.062
2.30011203751165;594.062
2.29953043226482;595.062
2.29883808170711;596.062
2.29816534026045;597.062
2.29758260137125;598.062
2.29692912813789;599.062
2.29629535399176;600.062
2.29557054849983;601.062
2.29498629511872;602.062
2.2943311225077;603.062
2.29357462033576;604.061
2.29305987176897;605.061
2.29241353767255;606.062
2.2918476524513;607.062
2.2911398453093;608.061
2.29050239025106;609.062
2.28987465655153;610.062
2.28920599061642;611.061
2.28856730122584;612.061
2.28793835124721;613.062
2.28736992718757;614.062
2.28681133887801;615.062
2.28613045492209;616.061
2.28532702555777;617.061
2.28491997958648;618.062
2.28439057200155;619.062
2.28412576306983;620.062
2.28315759532795;621.061
2.28240279363155;622.061
2.28178016356086;623.062
2.28116736211998;624.062
2.28049284651923;625.062
2.27985879593757;626.061
2.27917315998339;627.061
2.27846656558524;628.062
2.27781072706196;629.062
2.27724677197885;630.061
2.27649775823073;631.061
2.27582008447389;632.062
2.27520361865281;633.062
2.27464847430102;634.062
2.27393867440392;635.061
2.27335193772377;636.062
2.27265152053492;637.062
2.27188874399145;638.061
2.27134207325411;639.061
2.27073316354486;640.062
2.27010322274879;641.062
2.269400525603;642.062
2.26876974449932;643.061
2.2681178641118;644.061
2.26739305382504;645.062
2.26676100477357;646.062
2.26612855598343;647.062
2.26547495101766;648.062
2.26481053365608;649.061
2.26461319974049;650.062
2.26381307916017;651.062
2.26310594644973;652.061
2.26271056615117;653.062
2.26186725971549;654.062
2.26124212945966;655.063
2.26057489283698;656.062
2.25992808252806;657.062
2.25932262293443;658.062
;
2.48143604767987;329.061192716237
