t (s),V (mV),,,lnV,t,,(lnV)^2,t^2,t*lnV
125.062,13.7961,,,2.62438594352614,125.062,,6.88740158057761,15640.503844,328.210954869267
126.061,13.7864,,,2.62368259898523,126.061,,6.88371038021789,15891.375721,330.744052110677
127.062,13.7759,,,2.62292068865787,127.062,,6.87971293898946,16144.751844,333.273548542246
128.061,13.7645,,,2.62209281392467,128.061,,6.87537072483538,16399.619721,335.787827844007
129.061,13.7543,,,2.62135150249633,129.061,,6.87148369963975,16656.741721,338.314246263678
130.062,13.7436,,,2.62057326120953,130.062,,6.86740421736637,16916.123844,340.836999499434
131.062,13.7335,,,2.61983810353606,131.062,,6.86355168873943,17177.247844,343.361221525643
132.061,13.7248,,,2.61920441534042,132.061,,6.86023176933877,17440.107721,345.894754294272
133.062,13.7137,,,2.61839533316716,133.062,,6.85599412075158,17705.495844,348.408919821889
134.061,13.7034,,,2.61764397722619,134.061,,6.85205999150857,17972.351721,350.923969230921
135.062,13.6915,,,2.6167752023266,135.062,,6.84751245951141,18241.743844,353.426892376635
136.061,13.6816,,,2.61605186441955,136.061,,6.84372735733302,18512.595721,355.942632724789
137.062,13.6708,,,2.61526217133513,137.062,,6.83959622481652,18785.991844,358.453063727535
138.061,13.6628,,,2.61467681117558,138.061,,6.83653482689932,19060.839721,360.984895227712
139.062,13.6499,,,2.61373219559681,139.062,,6.83159599029931,19338.239844,363.470826584083
140.061,13.641,,,2.61307996351098,140.061,,6.82818689570256,19617.083721,365.990592769312
141.062,13.6305,,,2.61230992882137,141.062,,6.82416316421873,19898.487844,368.497663179401
142.061,13.6197,,,2.61151727404706,142.061,,6.8200224726462,20181.327721,370.9947554684
143.062,13.6099,,,2.61079746909781,143.062,,6.81626342464751,20466.735844,373.50590752407
144.061,13.5984,,,2.60995213876222,144.061,,6.81185016662951,20753.571721,375.992315062225
145.062,13.5891,,,2.60926800080451,145.062,,6.80827950002235,21042.983844,378.505634732703
146.061,13.5785,,,2.60848765947602,146.061,,6.80420786963869,21333.815721,380.998316030727
147.061,13.5673,,,2.6076624857375,147.061,,6.79990363952269,21626.937721,383.485452815043
148.061,13.5572,,,2.60691777151481,148.061,,6.79602026743972,21922.059721,385.982852168254
149.061,13.5472,,,2.60617988390588,149.061,,6.79217358727564,22219.181721,388.479779674894
150.062,13.5359,,,2.60534541512972,150.062,,6.78782473213747,22518.603844,390.963343685196
151.061,13.5259,,,2.60460636595671,151.061,,6.7839743215822,22819.425721,393.454442247786
152.062,13.5147,,,2.60377798192377,152.062,,6.77965977915104,23122.851844,395.935687487293
153.061,13.5046,,,2.60303036814618,153.061,,6.77576709749125,23427.669721,398.422431178823
154.062,13.4938,,,2.60223032069329,154.062,,6.77160264193551,23735.099844,400.90480766665
155.061,13.4838,,,2.60148896486787,155.061,,6.76774483432928,24043.913721,403.389480381376
156.062,13.473,,,2.60068768277371,156.062,,6.76357642333089,24355.347844,405.868521149031
157.062,13.4639,,,2.60001202964761,157.062,,6.7600625543123,24668.471844,408.363089400514
158.061,13.454,,,2.59927645960341,158.061,,6.75623811344846,24983.279721,410.844236481375
159.061,13.4434,,,2.5984882792924,159.061,,6.75214133761997,25300.401721,413.318144192528
160.062,13.4352,,,2.59787812844716,160.062,,6.74897077026413,25619.843844,415.82156899551
161.062,13.4249,,,2.59711119157761,161.062,,6.7449865414177,25940.967844,418.295922737874
162.061,13.414,,,2.59629893767755,162.061,,6.74076817378555,26263.767721,420.758802138961
163.061,13.4044,,,2.59558301126806,163.061,,6.73705116838338,26588.889721,423.238361400382
164.061,13.3973,,,2.5950531941172,164.061,,6.7343010802979,26916.011721,425.747022080063
165.062,13.3892,,,2.59444841183905,165.062,,6.73116256169417,27245.463844,428.244843754977
166.061,13.3772,,,2.59355176523704,166.061,,6.72651075896418,27576.255721,430.687799687029
167.061,13.3669,,,2.59278150185116,167.061,,6.72251591634154,27909.377721,433.152670480756
168.062,13.3585,,,2.59215288635604,168.062,,6.71925658624394,28244.835844,435.642398386769
169.062,13.3456,,,2.59118674250521,169.062,,6.71424873453476,28581.959844,438.071213061416
170.061,13.3342,,,2.59033216333342,170.061,,6.70982071639959,28920.743721,440.514478028644
171.062,13.327,,,2.58979205259759,171.062,,6.70702287569764,29262.207844,443.015008101449
172.061,13.3165,,,2.5890038678213,172.061,,6.70294102759364,29604.987721,445.4665945012
173.062,13.3064,,,2.58824512249419,173.062,,6.69901281411496,29950.455844,447.926877389089
174.061,13.299,,,2.58768884443103,174.061,,6.69613355559278,30297.231721,450.415707950509
175.061,13.2897,,,2.58698929910694,175.061,,6.69251363369382,30646.353721,452.88093369096
176.061,13.2803,,,2.58628173415458,176.061,,6.6888532084216,30997.475721,455.343348396989
177.061,13.2698,,,2.58549077664049,177.061,,6.68476255609302,31350.597721,457.789582402741
178.062,13.2601,,,2.58475952620741,178.062,,6.68098180831995,31706.075844,460.247450755544
179.061,13.2495,,,2.58395981587116,179.061,,6.67684833003692,32062.841721,462.686428589706
180.061,13.2397,,,2.58321989164188,180.061,,6.67302500857429,32421.963721,465.137156908929
181.062,13.2292,,,2.58242650766667,181.062,,6.66892666749945,32783.447844,467.579308331142
182.062,13.2204,,,2.58176109115188,182.062,,6.66549033178576,33146.571844,470.040587777294
183.061,13.2096,,,2.58094383798494,183.061,,6.66127109483244,33511.329721,472.470159925362
184.061,13.1996,,,2.58018652610288,184.061,,6.65736250948283,33878.451721,474.911712181022
185.061,13.1888,,,2.57936798457683,185.061,,6.65313919985992,34247.573721,477.340418593772
186.061,13.1793,,,2.57864741689003,186.061,,6.64942250063365,34618.695721,479.785717033977
187.062,13.1693,,,2.57788836324163,187.062,,6.64550841333663,34992.191844,482.224953004706
188.061,13.16,,,2.57718192589717,188.061,,6.64186667917105,35366.939721,484.667410166148
189.061,13.1497,,,2.57639894467532,189.061,,6.63783152212413,35744.061721,487.096560879262
190.061,13.1398,,,2.57564579224048,190.061,,6.63395124708607,36123.183721,489.529814919017
191.061,13.1303,,,2.57492253649237,191.061,,6.63022606893632,36504.305721,491.967274744769
192.061,13.1204,,,2.57416827085608,192.061,,6.62634228668217,36887.427721,494.397332268889
193.061,13.1107,,,2.57342869070563,193.061,,6.62253522614692,37272.549721,496.828716456321
194.061,13.1005,,,2.57265039741766,194.061,,6.61853006733324,37659.671721,499.251108773269
195.062,13.0906,,,2.57189441538777,195.062,,6.61464088390281,38049.183844,501.67886845437
196.062,13.0799,,,2.57107670073989,196.062,,6.61043540108751,38440.307844,504.090440100464
197.062,13.0708,,,2.57038073463823,197.062,,6.60685712099937,38833.431844,506.524368329279
198.062,13.0602,,,2.56956943766671,198.062,,6.60268709499081,39228.555844,508.934061963144
199.062,13.0498,,,2.56877280798077,199.062,,6.59859373902139,39625.679844,511.345052702267
200.061,13.0414,,,2.56812891269881,200.061,,6.59528611223959,40024.403721,513.782438403438
201.062,13.0316,,,2.56737717715158,201.062,,6.59142556975882,40425.927844,516.201989992451
202.061,13.0218,,,2.56662487607286,202.061,,6.58756325447602,40828.647721,518.614789084158
203.061,13.0135,,,2.56598728017182,203.061,,6.58429072200356,41233.769721,521.051943098969
204.062,13.002,,,2.56510319178228,204.062,,6.57975438449163,41641.299844,523.440087521475
205.062,12.9934,,,2.56444153623447,205.062,,6.5763603927646,42050.423844,525.869510303313
206.061,12.9836,,,2.56368702259048,206.061,,6.57249114979885,42461.135721,528.275911562017
207.062,12.9743,,,2.56297047769294,207.062,,6.56881766952559,42874.671844,530.693793052056
